"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"Weekly BCPI"

"DESCRIPTION"
"Weekly Bank of Canada commodity price index."

"SERIES"
"id","label","description"
"W.BCPI","Weekly BCPI Total - v52673503","Weekly Bank of Canada commodity price index - Total"
"W.BCNE","Weekly BCPI Excluding Energy - v52673504","Weekly Bank of Canada commodity price index - Excluding Energy"
"W.ENER","Weekly BCPI Energy - v52673505","Weekly Bank of Canada commodity price index - Energy"
"W.MTLS","Weekly BCPI Metals and Minerals - v52673506","Weekly Bank of Canada commodity price index - Metals and Minerals"
"W.FOPR","Weekly BCPI Forestry - v52673509","Weekly Bank of Canada commodity price index - Forestry"
"W.AGRI","Weekly BCPI Agriculture - v52673507","Weekly Bank of Canada commodity price index - Agriculture"
"W.FISH","Weekly BCPI Fish - v52673508","Weekly Bank of Canada commodity price index - Fish"

"OBSERVATIONS"
"date","W.BCPI","W.BCNE","W.ENER","W.MTLS","W.FOPR","W.AGRI","W.FISH"
"2015-07-29","382.00","322.98","821.58","494.60","330.92","258.07","1191.02"
"2015-08-05","370.77","318.98","782.69","489.01","325.87","255.46","1151.63"
"2015-08-12","357.72","318.17","728.28","486.16","324.16","256.66","1125.37"
"2015-08-19","347.79","315.64","692.65","485.11","320.16","253.39","1125.37"
"2015-08-26","341.48","310.78","678.07","483.44","310.85","247.75","1125.37"
"2015-09-02","363.95","306.57","786.34","485.28","302.32","242.10","1080.63"
"2015-09-09","365.02","305.43","793.99","489.23","301.73","238.88","1013.53"
"2015-09-16","364.10","306.81","785.92","489.49","305.23","240.15","1013.53"
"2015-09-23","363.05","305.32","785.35","489.36","303.26","237.85","1013.53"
"2015-09-30","359.59","302.14","778.54","485.46","300.05","234.49","1013.53"
"2015-10-07","362.79","304.54","786.44","488.90","303.38","235.76","1042.14"
"2015-10-14","369.42","306.97","809.74","496.68","310.23","233.62","1042.14"
"2015-10-21","362.85","308.09","776.75","495.60","317.00","233.62","1042.14"
"2015-10-28","355.70","308.40","744.43","490.42","319.39","236.11","1042.14"
"2015-11-04","362.44","306.85","778.34","483.77","317.52","237.19","1047.75"
"2015-11-11","350.92","301.66","741.19","476.08","312.23","232.47","1051.48"
"2015-11-18","335.95","296.08","690.59","468.34","307.37","226.78","1051.48"
"2015-11-25","335.12","292.71","695.78","460.25","307.14","224.12","1051.48"
"2015-12-02","335.86","293.06","698.04","460.03","307.45","224.71","1059.62"
"2015-12-09","323.65","292.42","647.91","460.26","311.65","221.18","1071.83"
"2015-12-16","310.64","290.48","598.85","458.79","315.11","216.40","1071.83"
"2015-12-23","308.24","289.25","592.09","460.92","316.89","211.92","1071.83"
"2015-12-30","318.83","289.94","633.50","462.60","317.85","212.09","1071.83"
"2016-01-06","312.54","285.57","617.12","457.73","317.50","204.03","1196.76"
"2016-01-13","294.63","288.84","534.80","454.39","314.27","213.44","1228.00"
"2016-01-20","278.48","286.51","477.31","455.07","306.93","211.30","1228.00"
"2016-01-27","289.39","286.82","518.26","459.76","300.65","212.25","1228.00"
"2016-02-03","293.65","290.81","526.74","465.53","303.17","215.25","1314.31"
"2016-02-10","284.57","293.46","486.36","472.34","308.23","214.08","1371.86"
"2016-02-17","284.20","295.58","480.79","477.93","312.44","213.72","1371.86"
"2016-02-24","297.46","298.45","524.74","484.30","316.13","214.82","1371.86"
"2016-03-02","308.61","300.14","564.93","489.57","319.61","214.21","1364.32"
"2016-03-09","321.70","304.95","607.36","498.21","327.96","216.33","1353.00"
"2016-03-16","328.24","306.84","629.96","490.38","335.23","221.24","1353.00"
"2016-03-23","339.53","308.19","674.85","489.99","339.06","222.65","1353.00"
"2016-03-30","333.56","306.52","653.30","482.83","342.49","221.53","1353.00"
"2016-04-06","325.88","307.86","617.68","485.91","343.94","222.74","1309.49"
"2016-04-13","338.77","308.12","672.04","490.43","338.38","223.41","1298.61"
"2016-04-20","343.25","309.23","688.46","497.44","331.04","225.19","1298.61"
"2016-04-27","358.16","311.50","749.11","505.76","333.90","224.35","1298.61"
"2016-05-04","362.89","315.63","758.98","514.68","338.90","227.36","1229.88"
"2016-05-11","363.52","314.69","764.55","504.16","347.56","227.98","1184.05"
"2016-05-18","373.51","315.88","807.69","499.17","355.13","229.96","1184.05"
"2016-05-25","374.80","313.20","822.17","492.33","356.42","227.46","1184.05"
"2016-06-01","378.13","311.13","844.85","490.67","355.58","224.54","1172.73"
"2016-06-08","384.46","314.28","865.75","496.98","355.38","228.68","1127.43"
"2016-06-15","385.01","317.48","858.06","506.11","355.74","230.41","1127.43"
"2016-06-22","380.27","315.07","842.78","509.12","354.19","224.42","1127.43"
"2016-06-29","378.67","312.44","843.44","514.52","352.93","216.78","1127.43"
"2016-07-06","379.97","315.19","840.93","524.69","354.73","215.89","1170.64"
"2016-07-13","368.62","314.50","788.83","527.10","357.93","211.92","1181.44"
"2016-07-20","367.75","314.27","785.41","527.31","361.07","210.20","1181.44"
"2016-07-27","357.60","310.49","749.44","523.47","362.34","204.18","1181.44"
"2016-08-03","347.14","309.73","704.27","519.35","362.42","204.80","1170.10"
"2016-08-10","352.38","309.39","728.68","511.51","362.92","207.76","1162.53"
"2016-08-17","364.98","311.72","780.13","511.10","363.17","212.46","1162.53"
"2016-08-24","373.00","310.02","823.42","509.16","357.87","212.06","1162.53"
"2016-08-31","365.32","302.09","811.41","499.79","352.38","203.00","1162.53"
"2016-09-07","356.63","300.63","774.14","499.96","352.07","199.19","1226.72"
"2016-09-14","360.75","299.46","797.70","498.81","352.12","197.45","1226.72"
"2016-09-21","354.11","298.32","769.28","497.83","351.89","195.81","1226.72"
"2016-09-28","363.20","302.13","801.06","508.93","355.79","196.57","1226.72"
"2016-10-05","372.73","300.74","852.51","502.88","359.44","195.68","1208.01"
"2016-10-12","378.81","298.01","892.90","495.54","360.56","193.67","1195.54"
"2016-10-19","379.53","298.80","893.79","493.83","357.79","196.94","1195.54"
"2016-10-26","374.53","298.11","870.65","492.69","351.70","198.35","1195.54"
"2016-11-02","366.59","299.65","825.76","502.06","346.84","198.74","1194.31"
"2016-11-09","355.55","299.80","771.50","508.55","346.38","196.24","1192.46"
"2016-11-16","354.84","300.91","764.90","510.86","348.29","196.61","1192.46"
"2016-11-23","364.33","301.37","808.97","503.60","349.83","200.26","1192.46"
"2016-11-30","368.86","304.51","821.12","505.75","355.68","203.18","1192.46"
"2016-12-07","386.09","305.89","902.42","501.69","359.16","205.77","1240.06"
"2016-12-14","389.65","306.96","916.93","501.36","358.25","208.38","1240.06"
"2016-12-21","386.02","304.29","907.74","491.05","355.45","209.23","1240.06"
"2016-12-28","390.56","301.75","940.66","488.18","352.42","206.73","1240.06"
"2017-01-04","392.93","302.31","951.67","488.64","352.07","207.00","1289.57"
"2017-01-11","393.89","305.51","946.75","495.88","351.35","209.69","1322.57"
"2017-01-18","396.81","309.01","949.91","504.66","349.15","213.37","1322.57"
"2017-01-25","398.21","310.51","951.98","506.69","350.75","214.76","1322.57"
"2017-02-01","403.57","313.82","967.53","509.08","363.44","214.98","1329.70"
"2017-02-08","408.45","325.81","954.87","533.12","389.92","216.13","1358.22"
"2017-02-15","411.75","332.16","951.78","539.70","404.75","219.76","1358.22"
"2017-02-22","410.19","331.77","945.73","542.84","403.99","217.71","1358.22"
"2017-03-01","411.08","329.89","955.19","540.96","397.26","217.34","1369.15"
"2017-03-08","401.49","322.12","933.17","517.50","389.33","215.89","1412.89"
"2017-03-15","385.39","318.32","870.27","508.69","385.66","214.12","1412.89"
"2017-03-22","387.99","320.61","875.75","517.35","388.30","213.32","1412.89"
"2017-03-29","389.98","320.25","885.73","518.56","390.70","211.07","1412.89"
"2017-04-05","404.74","323.39","944.52","524.27","403.14","209.70","1422.64"
"2017-04-12","416.74","327.73","987.92","526.01","422.89","210.16","1429.14"
"2017-04-19","416.01","330.13","977.53","524.36","427.61","213.96","1429.14"
"2017-04-26","405.36","330.37","927.57","523.74","422.55","216.55","1429.14"
"2017-05-03","403.74","330.28","920.49","524.18","420.77","218.77","1307.23"
"2017-05-10","393.24","327.77","880.07","514.58","417.02","221.36","1225.96"
"2017-05-17","402.40","328.73","918.66","518.16","411.25","223.64","1225.96"
"2017-05-24","409.60","329.57","949.28","523.23","406.71","224.45","1225.96"
"2017-05-31","404.42","329.35","926.18","524.54","401.90","225.18","1225.96"
"2017-06-07","395.61","329.83","885.19","523.88","396.99","229.61","1167.06"
"2017-06-14","390.69","332.96","855.34","522.02","399.85","236.08","1167.06"
"2017-06-21","383.22","334.54","819.25","517.95","403.21","240.36","1167.06"
"2017-06-28","383.98","335.38","820.46","520.98","404.61","239.87","1167.06"
"2017-07-05","395.82","338.39","863.91","521.87","407.00","244.24","1201.62"
"2017-07-12","393.15","341.31","845.09","517.08","418.28","248.22","1224.65"
"2017-07-19","400.89","343.39","873.20","522.78","428.15","245.38","1224.65"
"2017-07-26","403.25","344.43","880.93","527.35","430.16","244.23","1224.65"
"2017-08-02","411.46","344.33","917.22","534.41","428.27","240.88","1219.87"
"2017-08-09","410.61","344.51","912.93","537.14","422.45","242.26","1212.71"
"2017-08-16","405.72","343.59","893.80","546.98","415.56","237.78","1212.71"
"2017-08-23","404.98","343.00","892.09","555.33","412.22","233.51","1212.71"
"2017-08-30","401.58","344.37","873.84","560.86","415.56","232.20","1212.71"
"2017-09-06","404.60","346.46","881.59","567.90","422.73","230.59","1188.57"
"2017-09-13","406.99","347.19","890.14","566.11","430.93","229.95","1182.54"
"2017-09-20","412.18","344.50","919.93","559.39","436.12","225.98","1182.54"
"2017-09-27","417.42","343.64","945.74","554.97","440.23","224.97","1182.54"
"2017-10-04","414.01","341.50","936.20","551.42","445.21","220.76","1182.64"
"2017-10-11","413.68","344.74","926.00","555.76","453.17","222.19","1182.71"
"2017-10-18","420.98","349.02","947.13","563.89","457.37","225.12","1182.71"
"2017-10-25","421.83","351.85","943.36","564.07","461.93","228.97","1182.71"
"2017-11-01","428.82","353.50","970.21","562.46","468.00","230.86","1186.48"
"2017-11-08","440.54","358.00","1011.05","564.97","479.78","234.13","1201.57"
"2017-11-15","441.53","358.63","1013.78","559.84","488.39","235.03","1201.57"
"2017-11-22","436.58","357.13","995.39","557.96","487.71","233.26","1201.57"
"2017-11-29","438.66","355.34","1009.86","560.16","482.92","230.24","1201.57"
"2017-12-06","433.01","351.88","993.74","549.22","476.10","230.74","1231.03"
"2017-12-13","422.38","346.95","959.10","540.42","466.50","228.62","1238.40"
"2017-12-20","414.28","348.68","918.40","549.65","467.04","227.15","1238.40"
"2017-12-27","418.53","353.09","925.58","561.23","472.98","227.97","1238.40"
"2018-01-03","433.93","357.78","981.61","572.57","478.00","228.80","1298.92"
"2018-01-10","441.65","361.60","1006.03","571.14","487.02","233.21","1339.27"
"2018-01-17","452.53","363.69","1049.67","573.76","496.39","232.48","1339.27"
"2018-01-24","451.77","366.10","1039.50","576.25","503.18","233.51","1339.27"
"2018-01-31","454.31","368.88","1043.44","582.84","505.22","234.97","1339.27"
"2018-02-07","440.89","367.56","986.72","578.45","508.02","233.58","1334.57"
"2018-02-14","428.40","366.81","933.93","570.20","514.09","234.13","1334.57"
"2018-02-21","436.80","372.21","956.73","581.85","521.52","236.21","1334.57"
"2018-02-28","445.13","372.44","992.63","577.16","525.88","237.54","1334.57"
"2018-03-07","443.24","372.03","985.32","570.69","527.82","237.42","1464.72"
"2018-03-14","439.47","370.58","972.54","568.21","522.11","237.93","1464.72"
"2018-03-21","443.63","365.05","1005.71","565.16","511.12","232.31","1464.72"
"2018-03-28","454.39","364.20","1056.79","564.09","510.90","231.23","1464.72"
"2018-04-04","457.84","366.43","1066.38","565.09","523.38","227.90","1671.84"
"2018-04-11","467.14","373.32","1089.62","574.84","533.63","231.05","1809.92"
"2018-04-18","482.83","381.01","1140.24","593.03","538.62","235.09","1809.92"
"2018-04-25","486.94","384.53","1149.10","595.32","544.17","238.95","1809.92"
"2018-05-02","486.95","381.50","1158.11","581.33","558.78","238.99","1555.46"
"2018-05-09","495.23","384.22","1189.15","586.74","578.03","240.81","1173.77"
"2018-05-16","503.02","386.84","1218.28","586.66","593.75","240.80","1173.77"
"2018-05-23","503.10","387.26","1217.36","583.23","602.14","240.69","1173.77"
"2018-05-30","487.17","386.77","1143.98","585.83","604.75","237.46","1173.77"
"2018-06-06","479.09","387.43","1104.64","591.34","605.74","235.94","1153.53"
"2018-06-13","484.23","387.27","1128.51","594.78","596.50","236.94","1148.47"
"2018-06-20","471.82","380.76","1090.02","584.62","577.49","235.66","1148.47"
"2018-06-27","480.50","376.52","1143.05","576.02","573.04","233.23","1148.47"
"2018-07-04","495.78","373.88","1223.95","570.01","576.78","229.05","1195.31"
"2018-07-11","492.74","372.20","1214.55","563.44","575.71","228.99","1226.54"
"2018-07-18","472.31","365.67","1136.52","556.07","563.45","224.00","1226.54"
"2018-07-25","460.52","361.29","1093.79","552.61","544.70","223.40","1226.54"
"2018-08-01","454.70","357.72","1077.07","552.19","519.38","225.68","1204.16"
"2018-08-08","447.02","351.25","1060.07","546.65","494.57","226.10","1114.62"
"2018-08-15","442.86","349.25","1046.53","545.92","493.31","222.82","1114.62"
"2018-08-22","445.98","348.63","1063.04","539.87","505.62","220.25","1114.62"
"2018-08-29","453.42","348.56","1098.58","546.14","510.50","215.09","1114.62"
"2018-09-05","456.73","347.22","1118.73","542.43","510.55","213.74","1148.52"
"2018-09-12","444.15","343.08","1071.09","535.88","495.83","213.66","1171.12"
"2018-09-19","440.58","338.36","1068.59","537.16","462.91","215.69","1171.12"
"2018-09-26","444.17","336.41","1092.05","542.80","431.81","221.13","1171.12"
"2018-10-03","445.91","335.11","1104.63","542.72","416.72","224.58","1188.49"
"2018-10-10","432.63","334.84","1041.39","545.41","409.94","225.38","1200.07"
"2018-10-17","416.67","331.56","976.03","545.88","401.13","222.05","1200.07"
"2018-10-24","402.49","327.17","923.78","544.50","387.58","219.58","1200.07"
"2018-10-31","399.00","326.40","909.98","539.80","387.92","220.22","1200.07"
"2018-11-07","385.49","330.28","840.25","539.76","401.63","222.98","1161.77"
"2018-11-14","370.18","330.02","776.53","533.40","414.65","220.03","1161.77"
"2018-11-21","375.47","329.76","798.84","534.92","421.45","215.72","1161.77"
"2018-11-28","368.13","329.35","768.64","532.80","420.58","216.34","1161.77"
"2018-12-05","393.17","329.26","876.17","538.01","409.93","217.43","1196.75"
"2018-12-12","404.61","325.93","935.85","537.49","396.96","215.95","1220.08"
"2018-12-19","393.57","324.75","889.63","535.77","397.73","214.00","1220.08"
"2018-12-26","373.67","323.92","804.62","535.77","402.12","210.33","1220.08"
"2019-01-02","375.42","323.48","812.91","536.06","398.67","210.37","1241.71"
"2019-01-09","398.06","327.17","902.76","537.64","397.83","216.74","1274.16"
"2019-01-16","414.71","328.68","974.11","538.44","403.53","217.44","1274.16"
"2019-01-23","417.06","330.90","978.70","540.38","411.81","218.07","1274.16"
"2019-01-30","421.62","336.78","982.92","544.99","433.69","220.30","1274.16"
"2019-02-06","425.94","343.49","983.72","553.62","452.72","222.12","1326.61"
"2019-02-13","419.37","343.41","954.19","551.04","454.90","222.46","1339.72"
"2019-02-20","421.69","342.47","967.29","552.00","448.54","222.05","1339.72"
"2019-02-27","428.51","341.83","1000.20","559.43","435.37","221.01","1339.72"
"2019-03-06","430.19","338.89","1016.49","563.45","420.05","217.64","1366.32"
"2019-03-13","431.13","338.29","1022.62","562.71","421.83","216.16","1372.97"
"2019-03-20","441.66","342.90","1058.48","565.82","417.99","224.97","1372.97"
"2019-03-27","443.52","342.13","1069.64","565.73","406.90","227.27","1372.97"
"2019-04-03","448.35","340.57","1097.78","567.96","396.81","226.10","1397.69"
"2019-04-10","455.55","339.35","1136.75","569.97","389.23","225.05","1414.18"
"2019-04-17","451.87","336.89","1126.65","567.03","379.22","225.28","1414.18"
"2019-04-24","450.60","334.49","1128.22","562.96","379.37","222.50","1414.18"
"2019-05-01","445.15","333.27","1105.34","561.46","385.14","219.51","1365.14"
"2019-05-08","435.89","329.48","1072.29","555.93","388.09","216.90","1169.01"
"2019-05-15","434.45","328.52","1068.36","555.52","381.95","217.37","1169.01"
"2019-05-22","433.81","327.89","1067.26","554.05","372.85","220.19","1169.01"
"2019-05-29","417.12","326.10","992.95","552.29","361.49","221.75","1169.01"
"2019-06-05","402.31","326.60","923.27","555.48","356.69","222.73","1180.27"
"2019-06-12","403.22","332.33","911.80","557.39","384.91","222.86","1187.78"
"2019-06-19","406.84","338.46","911.56","559.24","412.97","224.30","1187.78"
"2019-06-26","425.60","342.47","985.10","573.09","419.80","222.73","1187.78"
"2019-07-03","425.98","340.73","991.75","572.82","414.51","220.84","1207.84"
"2019-07-10","427.44","338.48","1004.99","572.84","407.16","218.61","1221.22"
"2019-07-17","429.41","338.10","1015.35","581.01","389.37","219.94","1221.22"
"2019-07-24","413.90","337.34","946.11","587.53","374.51","220.50","1221.22"
"2019-07-31","417.07","335.48","965.75","583.56","369.11","220.79","1221.22"
"2019-08-07","405.74","334.48","917.38","586.23","366.11","219.68","1157.93"
"2019-08-14","410.74","335.47","937.14","595.89","369.15","215.80","1157.93"
"2019-08-21","412.58","334.59","947.66","598.04","371.41","212.22","1157.93"
"2019-08-28","411.07","335.14","939.38","598.84","377.73","210.66","1157.93"
"2019-09-04","415.28","334.05","961.49","605.00","374.42","205.97","1213.78"
"2019-09-11","421.97","334.19","991.91","606.06","379.67","203.34","1251.02"
"2019-09-18","426.25","334.20","1012.21","604.11","381.53","203.61","1251.02"
"2019-09-25","425.33","336.49","1000.81","604.15","376.72","209.56","1251.02"
"2019-10-02","409.88","332.85","940.29","597.10","364.57","210.19","1251.49"
"2019-10-09","398.90","331.77","893.89","600.13","358.26","208.99","1252.19"
"2019-10-16","402.19","333.41","904.20","597.75","363.04","211.51","1252.19"
"2019-10-23","402.72","335.84","900.16","595.99","372.99","213.46","1252.19"
"2019-10-30","412.03","338.99","933.13","600.27","380.03","215.00","1252.19"
"2019-11-06","408.92","340.77","914.63","603.51","378.66","217.41","1251.42"
"2019-11-13","410.96","339.42","927.22","597.02","374.06","219.59","1251.23"
"2019-11-20","411.59","336.28","938.57","589.32","372.61","217.68","1251.23"
"2019-11-27","414.96","335.00","957.31","587.44","377.12","214.45","1251.23"
"2019-12-04","405.37","335.09","914.08","586.68","381.92","213.38","1245.38"
"2019-12-11","412.48","335.06","945.86","584.51","378.99","215.48","1241.47"
"2019-12-18","418.05","338.08","962.79","590.32","379.78","218.30","1241.47"
"2019-12-25","419.03","340.67","960.09","594.61","383.15","220.08","1241.47"
