Date,Area_Code,Total_Condo_Sold_Number,Avg_Price,Med_Price
2006-03-01,E04,38,161539,159000
2006-03-01,E02,10,317130,272500
2006-03-01,W09,17,196700,165000
2006-03-01,W10,40,139470,142500
2006-03-01,W08,45,234700,200000
2006-03-01,W07,14,254000,250000
2006-03-01,W06,53,335551,258000
2006-03-01,W05,20,143685,150250
2006-03-01,W03,14,193285,196500
2006-03-01,W02,11,312273,325000
2006-03-01,W04,38,162566,157000
2006-03-01,E11,21,147405,152000
2006-03-01,E10,2,134500,134500
2006-03-01,E09,83,194640,199000
2006-03-01,E08,26,158281,156750
2006-03-01,E07,32,177547,175900
2006-03-01,E06,6,262483,234500
2006-03-01,E05,47,216925,218000
2006-03-01,W01,13,227515,199900
2006-03-01,E03,23,157017,156000
2006-04-01,E10,2,159250,159250
2006-04-01,E05,34,203695,194950
2006-04-01,E06,5,284180,227000
2006-04-01,E07,35,174784,171000
2006-04-01,E08,23,145039,143500
2006-04-01,E09,66,188904,182900
2006-04-01,W09,18,150894,109450
2006-04-01,W01,13,248835,200000
2006-04-01,W02,11,306409,309000
2006-04-01,W03,6,162000,137000
2006-04-01,W04,22,135822,130000
2006-04-01,W05,23,139078,141000
2006-04-01,W06,53,299953,268000
2006-04-01,E04,37,156566,158000
2006-04-01,E11,18,144838,146500
2006-04-01,E03,25,183134,160000
2006-04-01,C09,14,657714,495000
2006-04-01,E01,1,137000,137000
2006-04-01,C15,41,233276,218000
2006-04-01,C14,121,242612,229000
2006-04-01,C13,37,283627,260000
2006-04-01,C12,7,497571,287000
2006-04-01,C11,22,177655,184000
2006-04-01,C10,23,321077,302100
2006-04-01,C08,109,260987,237000
2006-04-01,C07,56,253421,240900
2006-04-01,C06,7,217914,230000
2006-04-01,C04,23,240291,242000
2006-04-01,C03,11,472464,387500
2006-04-01,C02,27,532167,429000
2006-04-01,C01,208,284824,265000
2006-04-01,E02,3,358300,330000
2006-04-01,W10,31,146343,144000
2006-04-01,W08,42,237321,206000
2006-04-01,W07,19,236868,226000
2006-05-01,C02,26,559331,384250
2006-05-01,E08,40,157115,154000
2006-05-01,E09,59,194413,192000
2006-05-01,E10,2,136000,136000
2006-05-01,E11,22,135064,140000
2006-05-01,W01,9,216322,214000
2006-05-01,W02,7,305150,310250
2006-05-01,W03,7,168829,152000
2006-05-01,W04,31,148406,145000
2006-05-01,W05,19,126784,132000
2006-05-01,W06,61,329701,273500
2006-05-01,W07,22,298895,232750
2006-05-01,W08,33,220883,199000
2006-05-01,W09,22,157214,113000
2006-05-01,W10,30,143732,146250
2006-05-01,E07,29,173651,173500
2006-05-01,E06,4,249000,246250
2006-05-01,C01,258,297052,265000
2006-05-01,E04,43,166885,169900
2006-05-01,E05,28,198914,183250
2006-05-01,C04,30,330497,261500
2006-05-01,C06,9,244000,231000
2006-05-01,C07,70,240004,234000
2006-05-01,C08,132,285914,265000
2006-05-01,C09,14,401214,409000
2006-05-01,C10,25,329000,302000
2006-05-01,C03,10,507400,467000
2006-05-01,C12,10,565930,389950
2006-05-01,C13,39,235884,210000
2006-05-01,C14,155,261611,246000
2006-05-01,C15,58,219338,195000
2006-05-01,E01,3,460400,462200
2006-05-01,E02,9,252800,245500
2006-05-01,C11,16,223563,206250
2006-05-01,E03,31,185836,166000
2006-06-01,E06,1,218100,218100
2006-06-01,E07,32,176682,177250
2006-06-01,E08,31,156690,161500
2006-06-01,E09,54,194154,193500
2006-06-01,E10,1,129000,129000
2006-06-01,E11,23,142343,145000
2006-06-01,W01,6,203917,192000
2006-06-01,W05,15,247627,135000
2006-06-01,W04,20,155925,148250
2006-06-01,W06,54,267213,253950
2006-06-01,W07,16,228938,210500
2006-06-01,W08,46,240302,205605
2006-06-01,E05,43,193195,189000
2006-06-01,W10,34,138856,140000
2006-06-01,W02,12,295742,301750
2006-06-01,W09,21,166214,142500
2006-06-01,W03,7,159286,144000
2006-06-01,E02,5,360100,345000
2006-06-01,E03,30,141973,136500
2006-06-01,C01,266,289079,255000
2006-06-01,C02,23,396757,387000
2006-06-01,C03,14,494321,425500
2006-06-01,C04,26,249239,204500
2006-06-01,C06,7,221129,220000
2006-06-01,C07,56,244528,239750
2006-06-01,C08,113,259770,244500
2006-06-01,E04,41,164663,161500
2006-06-01,C10,21,421286,323000
2006-06-01,C11,15,165393,151500
2006-06-01,C12,8,926870,468730
2006-06-01,C13,38,254423,233000
2006-06-01,C14,135,258270,243000
2006-06-01,C15,55,245993,226500
2006-06-01,C09,12,426583,424000
2006-06-01,E01,3,403333,425000
2006-07-01,E07,38,172511,170500
2006-07-01,E08,21,151852,143000
2006-07-01,E09,52,192601,185500
2006-07-01,E10,3,121967,128000
2006-07-01,E11,13,142208,148000
2006-07-01,W03,8,162938,158000
2006-07-01,W02,5,240300,223000
2006-07-01,E06,3,285000,319000
2006-07-01,W04,12,156871,161500
2006-07-01,W05,21,140448,148000
2006-07-01,W06,42,301795,255000
2006-07-01,W07,3,268533,295000
2006-07-01,W08,38,214211,206000
2006-07-01,W01,9,221389,204000
2006-07-01,E05,37,206889,191000
2006-07-01,E01,1,313600,313600
2006-07-01,E03,37,173541,157000
2006-07-01,C01,249,289712,255000
2006-07-01,C02,28,344370,316250
2006-07-01,C03,6,457083,495500
2006-07-01,C04,17,265618,250000
2006-07-01,C06,6,232167,230500
2006-07-01,C07,53,250358,240500
2006-07-01,E04,24,151250,142250
2006-07-01,C08,104,280110,255500
2006-07-01,C10,26,376629,324500
2006-07-01,C12,5,629500,397500
2006-07-01,C13,28,236325,211500
2006-07-01,C14,139,263285,245000
2006-07-01,C15,46,241336,198500
2006-07-01,E02,9,269511,295000
2006-07-01,C09,15,408000,279000
2006-07-01,C11,14,192209,146500
2006-07-01,W10,29,150657,142500
2006-07-01,W09,20,173950,130000
2006-08-01,E03,26,151931,132500
2006-08-01,E02,11,328991,329900
2006-08-01,E01,2,151500,151500
2006-08-01,C15,38,227503,216500
2006-08-01,C14,166,250111,238100
2006-08-01,C13,27,251505,220000
2006-08-01,E04,29,144859,133000
2006-08-01,C12,9,500222,396000
2006-08-01,C10,19,296726,290000
2006-08-01,C09,9,326811,305000
2006-08-01,C08,86,263818,239000
2006-08-01,C07,57,245481,236000
2006-08-01,C06,10,200690,196700
2006-08-01,C04,13,338654,305000
2006-08-01,C11,17,227165,211500
2006-08-01,C03,10,489050,496000
2006-08-01,C01,225,294688,256500
2006-08-01,E07,29,176089,173000
2006-08-01,W10,25,146232,144000
2006-08-01,W09,20,160525,135500
2006-08-01,W08,43,238219,221000
2006-08-01,W07,11,310273,281000
2006-08-01,W06,41,293406,250000
2006-08-01,W05,18,117678,126500
2006-08-01,E06,2,260000,260000
2006-08-01,W04,10,139550,137500
2006-08-01,W02,4,202000,179250
2006-08-01,W01,9,255933,217900
2006-08-01,E11,21,139376,148000
2006-08-01,E10,2,123500,123500
2006-08-01,E09,63,199826,185000
2006-08-01,E08,23,156739,157000
2006-08-01,W03,7,191071,195000
2006-08-01,C02,22,543372,391000
2006-08-01,E05,35,207386,193000
2006-09-01,C02,22,374114,365750
2006-09-01,E03,17,145782,127000
2006-09-01,E02,6,291417,250250
2006-09-01,E01,3,292000,250000
2006-09-01,C15,37,227654,195000
2006-09-01,C14,137,261784,243500
2006-09-01,C13,24,234221,209000
2006-09-01,E04,20,173893,164500
2006-09-01,C12,6,708983,400450
2006-09-01,C10,21,305480,279000
2006-09-01,C09,11,441318,338000
2006-09-01,C08,78,289409,272000
2006-09-01,C07,45,251271,240100
2006-09-01,C06,9,233100,227000
2006-09-01,C04,15,272433,277000
2006-09-01,C11,10,203800,194500
2006-09-01,C01,197,286834,258000
2006-09-01,E05,36,200150,189000
2006-09-01,E07,30,174720,176500
2006-09-01,W10,31,156313,146000
2006-09-01,W09,15,176767,131000
2006-09-01,W08,30,238764,215500
2006-09-01,W07,5,222600,222500
2006-09-01,W06,55,264220,239000
2006-09-01,W05,14,121071,117250
2006-09-01,E06,2,219900,219900
2006-09-01,W04,16,135500,122750
2006-09-01,W02,4,279125,270750
2006-09-01,W01,9,234128,221250
2006-09-01,E11,16,130406,138500
2006-09-01,E10,2,158000,158000
2006-09-01,E09,45,194602,192000
2006-09-01,E08,29,154531,132500
2006-09-01,W03,7,195214,196500
2006-09-01,C03,7,617509,621000
2006-10-01,W08,47,245364,212000
2006-10-01,C01,228,295857,266500
2006-10-01,W07,13,265154,240000
2006-10-01,W06,33,262770,239000
2006-10-01,W05,17,141588,152000
2006-10-01,W04,12,134308,143750
2006-10-01,W03,6,203333,200000
2006-10-01,W02,11,265873,268000
2006-10-01,W01,18,268100,221400
2006-10-01,E11,21,134686,143000
2006-10-01,E10,2,125500,125500
2006-10-01,E09,45,180201,182000
2006-10-01,E08,22,164841,167250
2006-10-01,E07,32,173680,170400
2006-10-01,E06,3,261500,194500
2006-10-01,E05,41,197480,186000
2006-10-01,E04,29,156047,148000
2006-10-01,E03,29,172100,157000
2006-10-01,E02,3,269333,261000
2006-10-01,C02,31,493806,377000
2006-10-01,C03,11,451674,457500
2006-10-01,C04,24,282438,247500
2006-10-01,C06,7,192286,199000
2006-10-01,C07,47,263790,248000
2006-10-01,C08,88,299761,263000
2006-10-01,W09,17,148029,139000
2006-10-01,C09,11,403045,262000
2006-10-01,C11,23,183996,179000
2006-10-01,C12,4,554450,479400
2006-10-01,C13,21,250919,218000
2006-10-01,C14,132,247393,236500
2006-10-01,C15,37,215800,196500
2006-10-01,E01,3,339000,340000
2006-10-01,C10,26,321696,286500
2006-10-01,W10,38,147378,143250
2006-11-01,C01,192,300466,260000
2006-11-01,E06,3,263500,225000
2006-11-01,W08,39,232749,208000
2006-11-01,W07,6,220182,214000
2006-11-01,W06,50,258576,241500
2006-11-01,W05,19,130852,127000
2006-11-01,W04,13,172308,167500
2006-11-01,W03,9,162211,155900
2006-11-01,W02,8,280625,284500
2006-11-01,W01,19,240916,220000
2006-11-01,E11,10,138000,135000
2006-11-01,E10,0,0,0
2006-11-01,E09,58,186024,175500
2006-11-01,E08,25,164029,153600
2006-11-01,E07,29,170459,170000
2006-11-01,E05,32,213444,202250
2006-11-01,E04,24,154319,148500
2006-11-01,E03,27,177993,166000
2006-11-01,E02,11,303564,235000
2006-11-01,C02,31,569119,379000
2006-11-01,C03,6,430683,409500
2006-11-01,C04,29,307695,258000
2006-11-01,C06,8,210550,196500
2006-11-01,C07,39,258887,230000
2006-11-01,C08,74,266415,253194
2006-11-01,W09,15,215067,205000
2006-11-01,C09,13,407846,409000
2006-11-01,C11,12,182192,150500
2006-11-01,C12,3,427600,439000
2006-11-01,C13,15,260233,235000
2006-11-01,C14,124,251193,241000
2006-11-01,C15,52,238063,214625
2006-11-01,E01,6,345417,355000
2006-11-01,C10,24,287542,273500
2006-11-01,W10,34,158806,147250
2006-12-01,W10,29,149934,147000
2006-12-01,C02,18,419883,359250
2006-12-01,E07,13,177554,177000
2006-12-01,E08,15,150061,156000
2006-12-01,E09,38,192667,190000
2006-12-01,E10,2,159000,159000
2006-12-01,E11,11,140073,144901
2006-12-01,W01,13,245669,186900
2006-12-01,E06,1,164500,164500
2006-12-01,W02,3,275667,219000
2006-12-01,W04,11,138994,130000
2006-12-01,W05,12,122283,125000
2006-12-01,W06,20,291350,231250
2006-12-01,W07,14,294178,259500
2006-12-01,W08,23,254593,190000
2006-12-01,C01,146,288153,253500
2006-12-01,W03,5,167000,164000
2006-12-01,E05,32,196378,185000
2006-12-01,W09,12,167750,148250
2006-12-01,E03,20,185100,155000
2006-12-01,E04,15,143933,154000
2006-12-01,C04,22,262977,170500
2006-12-01,C06,6,246750,240500
2006-12-01,C07,29,220726,220000
2006-12-01,C08,65,294146,267000
2006-12-01,C09,13,578396,352000
2006-12-01,C10,18,352739,288500
2006-12-01,C03,11,394614,312000
2006-12-01,C12,1,255000,255000
2006-12-01,C13,21,229733,199000
2006-12-01,C14,81,256940,239900
2006-12-01,C15,22,222977,210000
2006-12-01,E01,1,656000,656000
2006-12-01,E02,8,288313,285500
2006-12-01,C11,12,204250,205000
2007-01-01,C13,13,246461,225000
2007-01-01,C12,6,471333,343500
2007-01-01,C11,6,219067,199250
2007-01-01,C10,16,350313,346500
2007-01-01,W08,29,237379,219000
2007-01-01,C09,9,434878,390000
2007-01-01,C04,17,214676,166000
2007-01-01,C07,40,233296,230000
2007-01-01,C06,10,239580,236000
2007-01-01,C03,10,615720,513450
2007-01-01,C02,24,691404,470000
2007-01-01,C01,164,301379,262250
2007-01-01,C14,95,244360,236000
2007-01-01,C08,69,287906,265000
2007-01-01,C15,26,277894,186000
2007-01-01,E08,23,157774,157500
2007-01-01,E02,9,383833,319900
2007-01-01,W09,11,163527,154000
2007-01-01,W05,17,131074,140000
2007-01-01,W04,6,160917,162250
2007-01-01,W03,9,175500,160000
2007-01-01,W02,1,327000,327000
2007-01-01,W01,12,220167,208500
2007-01-01,E01,1,286000,286000
2007-01-01,E11,10,122640,117500
2007-01-01,E09,47,192938,197000
2007-01-01,E07,19,176689,180000
2007-01-01,E06,3,202300,203000
2007-01-01,E05,21,180510,179000
2007-01-01,E04,21,159590,162000
2007-01-01,E03,12,138292,125500
2007-01-01,E10,3,139500,140000
2007-01-01,W10,23,135100,133000
2007-01-01,W07,8,233413,232000
2007-01-01,W06,34,271774,232500
2007-02-01,E05,23,226430,225000
2007-02-01,E06,2,214000,214000
2007-02-01,E07,26,173646,175500
2007-02-01,E08,12,148934,118750
2007-02-01,E09,48,193528,186750
2007-02-01,E10,3,151667,160000
2007-02-01,E11,16,141781,146750
2007-02-01,W01,7,236214,236000
2007-02-01,W02,2,250500,250500
2007-02-01,W03,3,231000,230000
2007-02-01,W04,12,143158,136000
2007-02-01,W05,10,124750,128500
2007-02-01,W06,56,292398,250250
2007-02-01,W10,28,151184,145000
2007-02-01,W09,16,157147,130500
2007-02-01,E04,27,162735,160500
2007-02-01,W08,29,285283,195000
2007-02-01,E03,19,149926,145500
2007-02-01,E01,5,289240,282400
2007-02-01,C01,239,315788,268000
2007-02-01,C02,18,693811,385000
2007-02-01,C03,11,638482,428000
2007-02-01,C04,16,264703,233000
2007-02-01,C06,8,202363,196450
2007-02-01,C07,46,239665,225750
2007-02-01,E02,13,354838,365000
2007-02-01,C08,85,275813,260000
2007-02-01,C10,27,328981,325000
2007-02-01,C11,19,140086,121000
2007-02-01,C12,2,315500,315500
2007-02-01,C13,26,257154,242750
2007-02-01,C14,98,260981,248550
2007-02-01,C15,43,259924,229000
2007-02-01,C09,15,429393,390000
2007-02-01,W07,10,302200,257000
2007-03-01,W10,33,153379,144500
2007-03-01,W08,48,262658,225850
2007-03-01,C02,28,689214,504500
2007-03-01,C01,269,308511,276500
2007-03-01,W07,19,322147,271500
2007-03-01,W06,73,322603,274900
2007-03-01,W05,20,128475,138500
2007-03-01,W04,20,169135,165250
2007-03-01,W03,11,181682,180500
2007-03-01,W02,5,259980,269900
2007-03-01,W01,14,249114,245850
2007-03-01,E11,13,136308,130000
2007-03-01,E10,7,137071,136000
2007-03-01,E09,65,193158,194000
2007-03-01,E08,23,156881,157000
2007-03-01,E07,30,165982,165750
2007-03-01,E06,6,265250,273750
2007-03-01,E05,33,200960,172500
2007-03-01,W09,17,165088,130000
2007-03-01,E03,38,189241,158000
2007-03-01,E04,30,157300,157000
2007-03-01,C04,21,255324,252000
2007-03-01,C06,9,255294,247000
2007-03-01,C07,63,245420,240000
2007-03-01,C08,128,310475,267750
2007-03-01,C09,21,538885,358450
2007-03-01,C10,28,326220,296950
2007-03-01,C03,4,339063,347000
2007-03-01,C12,8,529313,375000
2007-03-01,C13,22,242318,212500
2007-03-01,C14,155,261650,245000
2007-03-01,C15,54,251083,225850
2007-03-01,E01,6,394983,368950
2007-03-01,C11,18,212889,213750
2007-03-01,E02,5,372000,347000
2007-04-01,E06,2,280000,280000
2007-04-01,E07,40,179068,177250
2007-04-01,E08,31,159582,145000
2007-04-01,E09,67,199579,196000
2007-04-01,E10,6,114750,115000
2007-04-01,E11,15,137820,145000
2007-04-01,W03,11,186864,188000
2007-04-01,W02,5,278146,265000
2007-04-01,W04,23,146104,143000
2007-04-01,W05,20,148400,153750
2007-04-01,W06,67,332620,270000
2007-04-01,E05,40,200105,184250
2007-04-01,W07,18,290633,235250
2007-04-01,W01,18,331055,276250
2007-04-01,E04,25,164278,171000
2007-04-01,C11,22,189518,174000
2007-04-01,E02,13,384439,377500
2007-04-01,E01,10,366879,351700
2007-04-01,C15,52,282125,218000
2007-04-01,C14,161,282440,255000
2007-04-01,C13,29,225048,215000
2007-04-01,C12,7,504625,389000
2007-04-01,C10,23,406752,347000
2007-04-01,C09,14,382000,371500
2007-04-01,C08,131,295483,269000
2007-04-01,C07,52,253714,237900
2007-04-01,C06,10,221520,225000
2007-04-01,C04,18,289875,256500
2007-04-01,C03,8,427938,383750
2007-04-01,C01,275,314560,276900
2007-04-01,E03,26,181592,159000
2007-04-01,C02,28,622154,482500
2007-04-01,W09,22,143018,124250
2007-04-01,W10,43,144163,145000
2007-04-01,W08,58,244227,212000
2007-05-01,C01,346,326175,282900
2007-05-01,E08,33,155610,155000
2007-05-01,E09,82,201081,198900
2007-05-01,E10,6,166817,168500
2007-05-01,E11,22,137841,145000
2007-05-01,W01,24,245569,241250
2007-05-01,W02,16,358338,312500
2007-05-01,W03,13,233077,245000
2007-05-01,W04,25,151420,153000
2007-05-01,W05,25,145640,150000
2007-05-01,W06,64,347823,278000
2007-05-01,W07,23,348926,264500
2007-05-01,W08,45,252789,214500
2007-05-01,W09,25,164816,161500
2007-05-01,W10,31,154350,151500
2007-05-01,E07,37,176823,178000
2007-05-01,E06,2,392000,392000
2007-05-01,E03,28,177568,152500
2007-05-01,E04,29,160697,159900
2007-05-01,E05,60,218978,202250
2007-05-01,C03,8,453313,447250
2007-05-01,C04,33,361532,275000
2007-05-01,C06,6,264533,247850
2007-05-01,C07,78,246205,240000
2007-05-01,C08,126,303812,281250
2007-05-01,C09,26,536346,390000
2007-05-01,C02,22,531102,415000
2007-05-01,C11,23,179698,154000
2007-05-01,C12,10,677550,372500
2007-05-01,C13,45,267713,242000
2007-05-01,C14,185,271642,260000
2007-05-01,C15,58,225648,206250
2007-05-01,E01,9,306267,340000
2007-05-01,C10,36,300765,293500
2007-05-01,E02,10,293475,292925
2007-06-01,E06,5,247000,235000
2007-06-01,E07,55,176783,176000
2007-06-01,E08,35,152183,146000
2007-06-01,E09,63,201768,202000
2007-06-01,E10,5,150400,142500
2007-06-01,E11,19,134836,144000
2007-06-01,W01,23,295370,249000
2007-06-01,W05,26,140713,146000
2007-06-01,W04,27,154919,156000
2007-06-01,W06,73,322192,269000
2007-06-01,W07,11,302358,284000
2007-06-01,W08,52,285556,224500
2007-06-01,E05,41,230441,220000
2007-06-01,W10,43,154678,149501
2007-06-01,W02,10,341850,311450
2007-06-01,W09,15,173284,190000
2007-06-01,W03,10,200550,217500
2007-06-01,E02,12,319133,301750
2007-06-01,E03,39,185710,160000
2007-06-01,C01,336,315207,281000
2007-06-01,C02,27,781242,605000
2007-06-01,C03,5,452680,389000
2007-06-01,C04,24,258986,222000
2007-06-01,C06,10,254990,256500
2007-06-01,C07,70,254980,251400
2007-06-01,C08,123,309449,271000
2007-06-01,E04,31,159142,162900
2007-06-01,C10,28,364827,319000
2007-06-01,C11,24,178045,190250
2007-06-01,C12,12,413892,419300
2007-06-01,C13,53,245779,224000
2007-06-01,C14,161,289934,273000
2007-06-01,C15,71,256971,242800
2007-06-01,C09,17,589200,401500
2007-06-01,E01,5,388280,395000
2007-07-01,E07,51,176818,182000
2007-07-01,E08,29,144976,138000
2007-07-01,E09,57,197006,196000
2007-07-01,E10,4,155125,154500
2007-07-01,E11,19,150325,150500
2007-07-01,W01,21,282948,287000
2007-07-01,W04,16,139024,136500
2007-07-01,W03,12,185619,179250
2007-07-01,E06,2,201500,201500
2007-07-01,W05,16,143276,155000
2007-07-01,W06,62,301930,270500
2007-07-01,W07,11,319285,297000
2007-07-01,W08,43,234428,215000
2007-07-01,W09,15,250960,235000
2007-07-01,W02,8,309788,318500
2007-07-01,E05,29,193962,184000
2007-07-01,E01,6,361517,394950
2007-07-01,W10,46,146366,144500
2007-07-01,C01,316,321772,286950
2007-07-01,C02,19,515224,435000
2007-07-01,C03,6,596500,375050
2007-07-01,C04,21,225376,179900
2007-07-01,C06,8,251250,259250
2007-07-01,C07,67,258973,245000
2007-07-01,E04,33,167805,167000
2007-07-01,C08,139,304595,288000
2007-07-01,C10,45,386962,338000
2007-07-01,C12,7,576143,460000
2007-07-01,C13,32,256928,224250
2007-07-01,C14,189,272889,261000
2007-07-01,C15,57,261054,230500
2007-07-01,E02,11,292614,256000
2007-07-01,C09,11,509545,380600
2007-07-01,C11,19,167697,132000
2007-07-01,E03,36,185327,150500
2007-08-01,W10,38,165354,155750
2007-08-01,C15,65,262430,237900
2007-08-01,C14,159,276799,265000
2007-08-01,C13,27,219942,212000
2007-08-01,C12,5,834800,609000
2007-08-01,C11,22,165450,188500
2007-08-01,C10,37,376255,330000
2007-08-01,E01,5,367000,397000
2007-08-01,C09,6,349650,338500
2007-08-01,C07,86,277549,269000
2007-08-01,C06,9,242767,245500
2007-08-01,C04,34,275474,243500
2007-08-01,C03,5,450200,375000
2007-08-01,C02,26,536650,455000
2007-08-01,C01,297,329410,291000
2007-08-01,C08,115,288701,282000
2007-08-01,E02,2,283500,283500
2007-08-01,E03,29,164375,148500
2007-08-01,E04,36,169567,165250
2007-08-01,W08,48,223031,210850
2007-08-01,W07,17,261041,243500
2007-08-01,W06,55,359016,276000
2007-08-01,W05,12,122200,130250
2007-08-01,W04,20,158500,160750
2007-08-01,W03,18,211878,216250
2007-08-01,W02,10,342100,351050
2007-08-01,W01,14,268156,255500
2007-08-01,E11,20,145162,148875
2007-08-01,E10,4,134600,134700
2007-08-01,E09,62,198906,195000
2007-08-01,E08,27,168852,160000
2007-08-01,E07,35,175820,178000
2007-08-01,E06,3,213667,235000
2007-08-01,E05,43,202828,195000
2007-08-01,W09,13,211135,192000
2007-09-01,C01,247,329649,291000
2007-09-01,W10,29,142221,145000
2007-09-01,C12,5,513000,438000
2007-09-01,C02,18,698143,602500
2007-09-01,C03,18,567039,445250
2007-09-01,C04,22,291875,259944
2007-09-01,C06,5,233270,241500
2007-09-01,C07,74,286705,268950
2007-09-01,C08,99,322964,279000
2007-09-01,C09,21,700667,419000
2007-09-01,C10,29,390000,345000
2007-09-01,C11,16,187094,171250
2007-09-01,C13,23,273682,252000
2007-09-01,C14,118,287959,279450
2007-09-01,C15,44,252969,226250
2007-09-01,E01,7,351000,335000
2007-09-01,E03,19,196148,170000
2007-09-01,E04,18,181564,176250
2007-09-01,E02,4,315625,345000
2007-09-01,E06,2,261500,261500
2007-09-01,W09,10,203500,185500
2007-09-01,W08,34,277385,221000
2007-09-01,W07,16,227813,225000
2007-09-01,W06,50,319794,278500
2007-09-01,W05,9,147556,160000
2007-09-01,E05,30,238138,222250
2007-09-01,W03,11,198136,200000
